Date,assists,assistsTurnoverRatio,benchPoints,biggestLead,biggestLeadScore,biggestScoringRun,biggestScoringRunScore,blocks,blocksReceived,fastBreakPointsAttempted,fastBreakPointsMade,fastBreakPointsPercentage,fieldGoalsAttempted,fieldGoalsEffectiveAdjusted,fieldGoalsMade,fieldGoalsPercentage,foulsOffensive,foulsDrawn,foulsPersonal,foulsTeam,foulsTechnical,foulsTeamTechnical,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,leadChanges,minutes,minutesCalculated,points,pointsAgainst,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsInThePaintAttempted,pointsInThePaintMade,pointsInThePaintPercentage,pointsSecondChance,reboundsDefensive,reboundsOffensive,reboundsPersonal,reboundsTeam,reboundsTeamDefensive,reboundsTeamOffensive,reboundsTotal,secondChancePointsAttempted,secondChancePointsMade,secondChancePointsPercentage,steals,threePointersAttempted,threePointersMade,threePointersPercentage,timeLeading,timesTied,trueShootingAttempts,trueShootingPercentage,turnovers,turnoversTeam,turnoversTotal,twoPointersAttempted,twoPointersMade,twoPointersPercentage,Home/Away,Game ID
2022-12-10T21:00:00-05:00,20.0,1.42857142857143,21.0,4.0,97-93,8.0,34-34,6.0,8.0,9.0,6.0,0.666666666666666,85.0,0.547058823529412,39.0,0.458823529411765,2.0,17.0,20.0,18.0,0.0,1.0,21.0,17.0,0.8095238095238101,10.0,PT240M00.00S,PT240M,110.0,115.0,15.0,12.0,44.0,37.0,22.0,0.5945945945945951,5.0,32.0,10.0,42.0,5.0,2.0,3.0,47.0,8.0,2.0,0.25,5.0,41.0,15.0,0.365853658536585,PT05M09.00S,7.0,94.24,0.583616298811545,13.0,1.0,14.0,44.0,24.0,0.545454545454545,Away,0022200393
2022-12-10T21:00:00-05:00,28.0,3.11111111111111,20.0,11.0,57-68,8.0,26-34,8.0,6.0,10.0,8.0,0.8,86.0,0.593023255813954,47.0,0.5465116279069769,2.0,20.0,17.0,15.0,1.0,1.0,16.0,13.0,0.8125,10.0,PT240M00.00S,PT240M,115.0,110.0,17.0,21.0,66.0,48.0,33.0,0.6875,8.0,33.0,6.0,39.0,6.0,4.0,2.0,45.0,6.0,3.0,0.5,5.0,26.0,8.0,0.307692307692308,PT38M33.01S,7.0,93.04,0.618013757523646,8.0,1.0,9.0,60.0,39.0,0.65,Home,0022200393
2022-12-10T22:00:00-05:00,22.0,1.69230769230769,21.0,10.0,86-76,10.0,86-76,4.0,4.0,8.0,5.0,0.625,83.0,0.602409638554217,45.0,0.542168674698795,2.0,24.0,21.0,19.0,0.0,0.0,24.0,18.0,0.75,14.0,PT240M00.00S,PT240M,118.0,124.0,10.0,14.0,56.0,47.0,28.0,0.595744680851064,4.0,24.0,4.0,28.0,8.0,3.0,5.0,36.0,5.0,2.0,0.4,11.0,23.0,10.0,0.434782608695652,PT12M48.03S,12.0,93.56,0.63061137238136,13.0,0.0,13.0,60.0,35.0,0.583333333333333,Away,0022200394
2022-12-10T22:00:00-05:00,20.0,1.25,21.0,9.0,94-103,8.0,92-96,4.0,4.0,6.0,3.0,0.5,83.0,0.596385542168675,43.0,0.518072289156626,1.0,21.0,24.0,23.0,0.0,0.0,28.0,25.0,0.892857142857143,14.0,PT240M00.00S,PT240M,124.0,118.0,11.0,18.0,46.0,35.0,23.0,0.6571428571428569,22.0,34.0,11.0,45.0,6.0,1.0,5.0,51.0,12.0,9.0,0.75,5.0,34.0,13.0,0.382352941176471,PT26M51.04S,12.0,95.32,0.650440621065884,16.0,0.0,16.0,49.0,30.0,0.612244897959184,Home,0022200394
2022-12-11T15:30:00-05:00,34.0,2.26666666666667,44.0,9.0,29-20,8.0,38-39,5.0,3.0,7.0,5.0,0.714285714285714,105.0,0.528571428571429,49.0,0.466666666666667,1.0,26.0,24.0,23.0,0.0,0.0,17.0,13.0,0.764705882352941,7.0,PT265M00.00S,PT265M,124.0,129.0,11.0,25.0,64.0,52.0,32.0,0.615384615384615,21.0,23.0,19.0,42.0,11.0,6.0,5.0,53.0,20.0,9.0,0.45,7.0,38.0,13.0,0.342105263157895,PT25M23.00S,4.0,112.48,0.551209103840683,14.0,1.0,15.0,67.0,36.0,0.537313432835821,Away,0022200395
2022-12-11T15:30:00-05:00,31.0,1.82352941176471,37.0,15.0,75-90,10.0,120-129,3.0,5.0,11.0,8.0,0.7272727272727271,86.0,0.627906976744186,50.0,0.581395348837209,7.0,24.0,26.0,19.0,1.0,0.0,28.0,21.0,0.75,7.0,PT265M00.00S,PT265M,129.0,124.0,19.0,27.0,70.0,50.0,35.0,0.7,9.0,36.0,7.0,43.0,7.0,0.0,7.0,50.0,6.0,3.0,0.5,10.0,25.0,8.0,0.32,PT25M15.99S,4.0,98.32,0.656021155410903,15.0,2.0,17.0,61.0,42.0,0.688524590163934,Home,0022200395
2022-12-11T18:00:00-05:00,31.0,2.81818181818182,27.0,14.0,53-39,8.0,18-5,4.0,3.0,10.0,6.0,0.6,84.0,0.613095238095238,46.0,0.547619047619048,2.0,19.0,14.0,12.0,0.0,0.0,27.0,21.0,0.777777777777778,1.0,PT240M00.00S,PT240M,124.0,117.0,13.0,13.0,52.0,42.0,26.0,0.619047619047619,6.0,36.0,6.0,42.0,6.0,1.0,5.0,48.0,5.0,2.0,0.4,8.0,26.0,11.0,0.423076923076923,PT45M20.00S,2.0,95.88,0.646641635377555,11.0,0.0,11.0,58.0,35.0,0.603448275862069,Away,0022200396
2022-12-11T18:00:00-05:00,28.0,2.33333333333333,47.0,1.0,0-1,6.0,10-4,3.0,4.0,10.0,5.0,0.5,93.0,0.553763440860215,43.0,0.462365591397849,0.0,14.0,19.0,19.0,0.0,1.0,17.0,14.0,0.823529411764706,1.0,PT240M00.00S,PT240M,117.0,124.0,13.0,12.0,40.0,37.0,20.0,0.540540540540541,10.0,30.0,10.0,40.0,9.0,3.0,6.0,49.0,10.0,3.0,0.3,9.0,45.0,17.0,0.377777777777778,PT00M30.00S,2.0,100.48,0.582205414012739,12.0,0.0,12.0,48.0,26.0,0.541666666666667,Home,0022200396
2022-12-11T18:00:00-05:00,20.0,1.17647058823529,22.0,1.0,3-2,7.0,19-34,0.0,4.0,13.0,3.0,0.230769230769231,83.0,0.457831325301205,33.0,0.397590361445783,2.0,22.0,21.0,19.0,0.0,0.0,35.0,23.0,0.6571428571428569,8.0,PT240M00.00S,PT240M,99.0,112.0,6.0,23.0,46.0,40.0,23.0,0.575,20.0,30.0,11.0,41.0,11.0,3.0,8.0,52.0,11.0,9.0,0.818181818181818,7.0,39.0,10.0,0.256410256410256,PT02M48.00S,3.0,98.4,0.503048780487805,16.0,1.0,17.0,44.0,23.0,0.522727272727273,Away,0022200397
2022-12-11T18:00:00-05:00,19.0,1.11764705882353,21.0,21.0,72-93,9.0,19-36,4.0,0.0,6.0,3.0,0.5,89.0,0.49438202247191,40.0,0.449438202247191,2.0,21.0,22.0,20.0,2.0,1.0,27.0,24.0,0.888888888888889,8.0,PT240M00.00S,PT240M,112.0,99.0,8.0,19.0,58.0,48.0,29.0,0.604166666666667,15.0,40.0,15.0,55.0,7.0,3.0,4.0,62.0,12.0,6.0,0.5,8.0,35.0,8.0,0.228571428571429,PT44M30.00S,3.0,100.88,0.555114988104679,14.0,3.0,17.0,54.0,32.0,0.592592592592592,Home,0022200397
2022-12-11T18:00:00-05:00,18.0,2.0,23.0,7.0,13-6,11.0,13-6,7.0,7.0,3.0,2.0,0.666666666666666,75.0,0.44,30.0,0.4,3.0,28.0,25.0,22.0,0.0,0.0,38.0,33.0,0.8684210526315791,5.0,PT240M00.00S,PT240M,99.0,111.0,8.0,23.0,38.0,35.0,19.0,0.542857142857143,15.0,21.0,7.0,28.0,11.0,5.0,6.0,39.0,9.0,5.0,0.555555555555556,9.0,25.0,6.0,0.24,PT10M45.92S,5.0,91.72,0.53968600087222,9.0,0.0,9.0,50.0,24.0,0.48,Away,0022200398
2022-12-11T18:00:00-05:00,25.0,1.38888888888889,49.0,16.0,79-95,11.0,13-6,7.0,7.0,6.0,5.0,0.833333333333334,77.0,0.558441558441558,36.0,0.46753246753246797,1.0,25.0,28.0,27.0,0.0,0.0,31.0,25.0,0.8064516129032261,5.0,PT240M00.00S,PT240M,111.0,99.0,14.0,9.0,34.0,36.0,17.0,0.472222222222222,18.0,31.0,11.0,42.0,16.0,6.0,10.0,58.0,12.0,6.0,0.5,3.0,31.0,14.0,0.451612903225806,PT34M58.08S,5.0,90.64,0.612312444836717,14.0,4.0,18.0,46.0,22.0,0.478260869565217,Home,0022200398
2022-12-11T18:00:00-05:00,21.0,1.3125,29.0,8.0,21-13,12.0,33-39,3.0,6.0,14.0,9.0,0.642857142857143,93.0,0.467741935483871,38.0,0.408602150537634,1.0,24.0,24.0,23.0,0.0,0.0,30.0,26.0,0.866666666666667,2.0,PT240M00.00S,PT240M,113.0,131.0,22.0,18.0,50.0,58.0,25.0,0.431034482758621,27.0,30.0,15.0,45.0,9.0,0.0,9.0,54.0,17.0,9.0,0.529411764705882,12.0,30.0,11.0,0.366666666666667,PT11M56.00S,4.0,106.2,0.532015065913371,15.0,1.0,16.0,63.0,27.0,0.428571428571429,Away,0022200399
2022-12-11T18:00:00-05:00,31.0,1.9375,27.0,20.0,111-131,15.0,33-42,6.0,3.0,10.0,7.0,0.7,83.0,0.632530120481928,46.0,0.55421686746988,1.0,24.0,24.0,23.0,0.0,1.0,32.0,26.0,0.8125,2.0,PT240M00.00S,PT240M,131.0,113.0,19.0,19.0,56.0,46.0,28.0,0.608695652173913,5.0,32.0,9.0,41.0,7.0,3.0,4.0,48.0,8.0,2.0,0.25,6.0,27.0,13.0,0.481481481481481,PT32M20.00S,4.0,97.08,0.674701277297074,15.0,1.0,16.0,56.0,33.0,0.589285714285714,Home,0022200399
2022-12-11T18:30:00-05:00,28.0,1.47368421052632,44.0,5.0,27-22,7.0,35-39,6.0,6.0,8.0,6.0,0.75,100.0,0.515,48.0,0.48,4.0,22.0,21.0,17.0,1.0,0.0,23.0,19.0,0.826086956521739,17.0,PT265M00.00S,PT265M,122.0,123.0,14.0,17.0,64.0,52.0,32.0,0.615384615384615,11.0,40.0,13.0,53.0,6.0,2.0,4.0,59.0,13.0,4.0,0.307692307692308,11.0,27.0,7.0,0.25925925925925897,PT12M10.10S,13.0,110.12,0.553941155103523,18.0,1.0,19.0,73.0,41.0,0.561643835616438,Away,0022200400
2022-12-11T18:30:00-05:00,28.0,1.86666666666667,49.0,12.0,61-73,7.0,35-39,6.0,6.0,5.0,2.0,0.4,98.0,0.545918367346939,47.0,0.47959183673469397,1.0,21.0,22.0,21.0,0.0,0.0,21.0,16.0,0.7619047619047621,17.0,PT265M00.00S,PT265M,123.0,122.0,6.0,23.0,56.0,42.0,28.0,0.666666666666666,16.0,37.0,8.0,45.0,8.0,2.0,6.0,53.0,8.0,6.0,0.75,3.0,39.0,13.0,0.333333333333333,PT35M13.90S,13.0,107.24,0.5734800447594179,14.0,1.0,15.0,59.0,34.0,0.576271186440678,Home,0022200400
2022-12-11T19:00:00-05:00,18.0,1.125,33.0,9.0,21-12,8.0,10-2,6.0,8.0,9.0,5.0,0.555555555555556,90.0,0.433333333333333,33.0,0.366666666666667,0.0,17.0,12.0,12.0,0.0,0.0,18.0,14.0,0.777777777777778,9.0,PT240M00.00S,PT240M,92.0,97.0,14.0,12.0,36.0,39.0,18.0,0.461538461538462,12.0,39.0,13.0,52.0,5.0,0.0,5.0,57.0,12.0,4.0,0.333333333333333,5.0,43.0,12.0,0.27906976744186,PT28M34.00S,11.0,97.92,0.469771241830065,15.0,1.0,16.0,47.0,21.0,0.44680851063829796,Away,0022200401
2022-12-11T19:00:00-05:00,23.0,1.91666666666667,26.0,6.0,42-48,9.0,25-26,8.0,6.0,9.0,7.0,0.777777777777778,91.0,0.472527472527472,40.0,0.43956043956044,2.0,12.0,17.0,15.0,0.0,1.0,12.0,11.0,0.916666666666666,9.0,PT240M00.00S,PT240M,97.0,92.0,16.0,18.0,56.0,52.0,28.0,0.538461538461538,12.0,39.0,10.0,49.0,7.0,4.0,3.0,56.0,10.0,5.0,0.5,11.0,27.0,6.0,0.222222222222222,PT14M41.97S,11.0,96.28,0.503739094308268,12.0,0.0,12.0,64.0,34.0,0.53125,Home,0022200401
2022-12-12T19:00:00-05:00,23.0,1.64285714285714,20.0,19.0,43-24,15.0,43-24,2.0,11.0,7.0,2.0,0.28571428571428603,83.0,0.439759036144578,32.0,0.385542168674699,3.0,18.0,17.0,14.0,1.0,0.0,18.0,14.0,0.777777777777778,12.0,PT240M00.00S,PT240M,87.0,82.0,6.0,19.0,38.0,40.0,19.0,0.475,8.0,39.0,9.0,48.0,7.0,1.0,6.0,55.0,11.0,3.0,0.272727272727273,7.0,34.0,9.0,0.264705882352941,PT38M34.00S,6.0,90.92,0.478442586889573,13.0,1.0,14.0,49.0,23.0,0.469387755102041,Away,0022200402
2022-12-12T19:00:00-05:00,16.0,0.888888888888889,17.0,5.0,57-62,15.0,43-24,11.0,2.0,11.0,4.0,0.36363636363636404,79.0,0.424050632911392,28.0,0.354430379746835,2.0,17.0,18.0,16.0,0.0,0.0,20.0,15.0,0.75,12.0,PT240M00.00S,PT240M,82.0,87.0,12.0,10.0,28.0,33.0,14.0,0.42424242424242403,14.0,37.0,8.0,45.0,11.0,3.0,8.0,56.0,7.0,4.0,0.5714285714285711,7.0,39.0,11.0,0.282051282051282,PT07M09.00S,6.0,87.8,0.46697038724373596,15.0,3.0,18.0,40.0,17.0,0.425,Home,0022200402
2022-12-12T19:00:00-05:00,25.0,1.92307692307692,28.0,17.0,88-71,11.0,47-42,7.0,2.0,13.0,9.0,0.692307692307692,89.0,0.539325842696629,44.0,0.49438202247191,0.0,16.0,20.0,20.0,1.0,0.0,18.0,16.0,0.888888888888889,3.0,PT240M00.00S,PT240M,112.0,100.0,20.0,21.0,48.0,39.0,24.0,0.615384615384615,10.0,34.0,7.0,41.0,3.0,1.0,2.0,44.0,7.0,5.0,0.714285714285714,8.0,27.0,8.0,0.296296296296296,PT42M55.00S,3.0,96.92,0.577796120511762,11.0,2.0,13.0,62.0,36.0,0.580645161290323,Away,0022200403
2022-12-12T19:00:00-05:00,21.0,1.05,32.0,6.0,36-42,11.0,34-38,2.0,7.0,7.0,4.0,0.5714285714285711,79.0,0.537974683544304,37.0,0.468354430379747,3.0,20.0,16.0,13.0,1.0,0.0,22.0,15.0,0.681818181818182,3.0,PT240M00.00S,PT240M,100.0,112.0,10.0,10.0,40.0,36.0,20.0,0.555555555555556,6.0,38.0,6.0,44.0,8.0,0.0,8.0,52.0,7.0,3.0,0.428571428571429,6.0,31.0,11.0,0.354838709677419,PT03M36.00S,3.0,88.68,0.5638249887235,19.0,1.0,20.0,48.0,26.0,0.541666666666667,Home,0022200403
2022-12-12T20:00:00-05:00,20.0,1.25,47.0,2.0,2-0,12.0,29-27,1.0,12.0,7.0,4.0,0.5714285714285711,104.0,0.413461538461538,37.0,0.355769230769231,0.0,17.0,17.0,17.0,0.0,1.0,22.0,17.0,0.7727272727272729,5.0,PT240M00.00S,PT240M,103.0,128.0,10.0,18.0,42.0,55.0,21.0,0.381818181818182,17.0,19.0,20.0,39.0,9.0,2.0,7.0,48.0,21.0,5.0,0.238095238095238,13.0,37.0,12.0,0.324324324324324,PT01M36.00S,3.0,113.68,0.453026038001407,15.0,1.0,16.0,67.0,25.0,0.373134328358209,Away,0022200404
2022-12-12T20:00:00-05:00,36.0,1.56521739130435,53.0,34.0,80-114,14.0,29-41,12.0,1.0,10.0,7.0,0.7,83.0,0.680722891566265,50.0,0.6024096385542169,2.0,17.0,17.0,15.0,0.0,1.0,18.0,15.0,0.833333333333334,5.0,PT240M00.00S,PT240M,128.0,103.0,19.0,27.0,72.0,49.0,36.0,0.73469387755102,17.0,44.0,5.0,49.0,11.0,1.0,10.0,60.0,8.0,6.0,0.75,8.0,32.0,13.0,0.40625,PT45M01.00S,3.0,90.92,0.703915530136384,22.0,1.0,23.0,51.0,37.0,0.725490196078431,Home,0022200404
2022-12-12T20:30:00-05:00,21.0,1.61538461538462,29.0,7.0,26-19,9.0,0-9,1.0,3.0,10.0,7.0,0.7,88.0,0.534090909090909,42.0,0.47727272727272696,3.0,19.0,22.0,19.0,0.0,1.0,21.0,20.0,0.952380952380952,2.0,PT240M00.00S,PT240M,114.0,121.0,17.0,20.0,52.0,44.0,26.0,0.590909090909091,13.0,32.0,10.0,42.0,5.0,3.0,2.0,47.0,7.0,5.0,0.714285714285714,4.0,31.0,10.0,0.32258064516129,PT07M00.00S,6.0,97.24,0.586178527354998,13.0,0.0,13.0,57.0,32.0,0.56140350877193,Away,0022200405
2022-12-12T20:30:00-05:00,24.0,1.71428571428571,34.0,16.0,50-66,12.0,0-12,3.0,1.0,7.0,3.0,0.428571428571429,93.0,0.53763440860215,39.0,0.419354838709677,5.0,22.0,19.0,14.0,2.0,0.0,25.0,21.0,0.84,2.0,PT240M00.00S,PT240M,121.0,114.0,9.0,14.0,32.0,30.0,16.0,0.533333333333333,24.0,34.0,16.0,50.0,8.0,1.0,7.0,58.0,16.0,7.0,0.4375,4.0,54.0,22.0,0.407407407407407,PT37M42.00S,6.0,104.0,0.5817307692307689,14.0,0.0,14.0,39.0,17.0,0.43589743589743596,Home,0022200405
2022-12-12T20:30:00-05:00,21.0,1.4,32.0,3.0,5-2,14.0,37-51,7.0,2.0,7.0,4.0,0.5714285714285711,92.0,0.516304347826087,45.0,0.48913043478260904,2.0,19.0,13.0,11.0,0.0,0.0,17.0,16.0,0.941176470588235,3.0,PT240M00.00S,PT240M,111.0,112.0,10.0,21.0,56.0,49.0,28.0,0.5714285714285711,14.0,29.0,15.0,44.0,9.0,4.0,5.0,53.0,12.0,5.0,0.416666666666667,7.0,23.0,5.0,0.217391304347826,PT02M15.00S,5.0,99.48,0.557901085645356,15.0,0.0,15.0,69.0,40.0,0.579710144927536,Away,0022200406
2022-12-12T20:30:00-05:00,25.0,1.92307692307692,55.0,19.0,67-86,16.0,37-53,2.0,7.0,10.0,3.0,0.3,97.0,0.520618556701031,46.0,0.474226804123711,3.0,13.0,19.0,16.0,0.0,0.0,16.0,11.0,0.6875,3.0,PT240M00.00S,PT240M,112.0,111.0,6.0,18.0,52.0,54.0,26.0,0.481481481481481,21.0,27.0,19.0,46.0,5.0,1.0,4.0,51.0,17.0,9.0,0.529411764705882,6.0,27.0,9.0,0.333333333333333,PT43M20.00S,5.0,104.04,0.538254517493272,12.0,1.0,13.0,70.0,37.0,0.5285714285714289,Home,0022200406
2022-12-12T22:00:00-05:00,25.0,2.5,45.0,0.0,67-86,10.0,80-101,2.0,4.0,13.0,6.0,0.461538461538462,93.0,0.548387096774194,46.0,0.494623655913978,2.0,21.0,19.0,17.0,0.0,0.0,19.0,10.0,0.5263157894736841,0.0,PT240M00.00S,PT240M,112.0,133.0,17.0,21.0,60.0,51.0,30.0,0.5882352941176471,4.0,30.0,7.0,37.0,7.0,2.0,5.0,44.0,6.0,2.0,0.333333333333333,12.0,27.0,10.0,0.37037037037037,PT00M00.00S,2.0,101.36,0.552486187845304,10.0,0.0,10.0,66.0,36.0,0.545454545454545,Away,0022200407
2022-12-12T22:00:00-05:00,32.0,1.68421052631579,37.0,27.0,88-115,13.0,80-104,4.0,2.0,14.0,9.0,0.642857142857143,89.0,0.657303370786517,48.0,0.539325842696629,4.0,19.0,21.0,17.0,0.0,0.0,21.0,16.0,0.7619047619047621,0.0,PT240M00.00S,PT240M,133.0,112.0,24.0,9.0,48.0,35.0,24.0,0.6857142857142859,15.0,43.0,11.0,54.0,4.0,1.0,3.0,58.0,11.0,6.0,0.545454545454545,4.0,46.0,21.0,0.456521739130435,PT46M41.00S,2.0,98.24,0.676913680781759,18.0,1.0,19.0,43.0,27.0,0.627906976744186,Home,0022200407
2022-12-12T22:30:00-05:00,27.0,1.8,41.0,5.0,13-8,9.0,13-17,6.0,2.0,3.0,0.0,0.0,76.0,0.493421052631579,33.0,0.43421052631579005,1.0,26.0,17.0,16.0,1.0,0.0,26.0,18.0,0.692307692307692,6.0,PT240M00.00S,PT240M,93.0,113.0,1.0,8.0,46.0,34.0,23.0,0.676470588235294,9.0,31.0,5.0,36.0,10.0,4.0,6.0,46.0,5.0,4.0,0.8,5.0,39.0,9.0,0.230769230769231,PT03M45.00S,5.0,87.44,0.531793229643184,15.0,0.0,15.0,37.0,24.0,0.648648648648649,Away,0022200408
2022-12-12T22:30:00-05:00,18.0,1.8,38.0,24.0,80-104,11.0,13-19,2.0,6.0,9.0,4.0,0.444444444444444,90.0,0.544444444444444,44.0,0.488888888888889,4.0,17.0,26.0,22.0,0.0,0.0,21.0,15.0,0.714285714285714,6.0,PT240M00.00S,PT240M,113.0,93.0,14.0,12.0,44.0,43.0,22.0,0.511627906976744,16.0,35.0,11.0,46.0,11.0,5.0,6.0,57.0,12.0,7.0,0.583333333333333,10.0,25.0,10.0,0.4,PT40M59.00S,5.0,99.24,0.569326884320838,9.0,1.0,10.0,65.0,34.0,0.523076923076923,Home,0022200408
2022-12-13T19:00:00-05:00,21.0,1.23529411764706,47.0,4.0,8-4,11.0,35-50,4.0,4.0,11.0,7.0,0.636363636363636,92.0,0.467391304347826,38.0,0.41304347826087,1.0,21.0,22.0,21.0,0.0,1.0,20.0,17.0,0.85,8.0,PT240M00.00S,PT240M,103.0,123.0,21.0,7.0,52.0,40.0,26.0,0.65,26.0,35.0,13.0,48.0,9.0,4.0,5.0,57.0,14.0,12.0,0.857142857142857,5.0,42.0,10.0,0.238095238095238,PT02M00.00S,5.0,100.8,0.510912698412698,17.0,0.0,17.0,50.0,28.0,0.56,Away,0022200409
2022-12-13T19:00:00-05:00,34.0,2.83333333333333,29.0,28.0,39-67,14.0,35-53,4.0,4.0,10.0,9.0,0.9,84.0,0.607142857142857,43.0,0.511904761904762,3.0,22.0,21.0,18.0,0.0,1.0,27.0,21.0,0.777777777777778,8.0,PT240M00.00S,PT240M,123.0,103.0,23.0,25.0,44.0,36.0,22.0,0.611111111111111,7.0,38.0,4.0,42.0,5.0,1.0,4.0,47.0,4.0,3.0,0.75,10.0,35.0,16.0,0.457142857142857,PT44M19.00S,5.0,95.88,0.641426783479349,11.0,1.0,12.0,49.0,27.0,0.551020408163265,Home,0022200409
2022-12-13T19:30:00-05:00,25.0,1.38888888888889,52.0,7.0,7-0,8.0,52-66,2.0,5.0,10.0,3.0,0.3,95.0,0.505263157894737,38.0,0.4,2.0,18.0,22.0,20.0,4.0,1.0,19.0,15.0,0.789473684210526,1.0,PT240M00.00S,PT240M,111.0,128.0,7.0,19.0,30.0,32.0,15.0,0.46875,10.0,25.0,12.0,37.0,5.0,2.0,3.0,42.0,12.0,4.0,0.333333333333333,7.0,50.0,20.0,0.4,PT04M41.00S,1.0,103.36,0.536958204334365,18.0,0.0,18.0,45.0,18.0,0.4,Away,0022200410
2022-12-13T19:30:00-05:00,22.0,0.956521739130435,51.0,26.0,59-85,11.0,52-69,5.0,2.0,10.0,6.0,0.6,82.0,0.621951219512195,45.0,0.548780487804878,5.0,22.0,18.0,13.0,0.0,3.0,32.0,26.0,0.8125,1.0,PT240M00.00S,PT240M,128.0,111.0,16.0,20.0,48.0,34.0,24.0,0.705882352941176,12.0,43.0,12.0,55.0,7.0,3.0,4.0,62.0,9.0,5.0,0.555555555555556,8.0,29.0,12.0,0.413793103448276,PT42M32.00S,1.0,96.08,0.666111573688593,21.0,2.0,23.0,53.0,33.0,0.622641509433962,Home,0022200410
2022-12-13T20:00:00-05:00,22.0,2.2,38.0,0.0,59-85,13.0,25-42,7.0,9.0,13.0,7.0,0.538461538461538,103.0,0.383495145631068,33.0,0.320388349514563,2.0,21.0,24.0,22.0,1.0,0.0,19.0,18.0,0.947368421052632,0.0,PT240M00.00S,PT240M,97.0,111.0,21.0,26.0,30.0,34.0,15.0,0.441176470588235,14.0,26.0,18.0,44.0,6.0,3.0,3.0,50.0,18.0,5.0,0.277777777777778,13.0,51.0,13.0,0.254901960784314,PT00M00.00S,0.0,111.36,0.43552442528735597,9.0,1.0,10.0,52.0,20.0,0.384615384615385,Away,0022200411
2022-12-13T20:00:00-05:00,16.0,0.695652173913044,33.0,23.0,55-78,13.0,25-42,9.0,7.0,9.0,7.0,0.777777777777778,81.0,0.493827160493827,34.0,0.419753086419753,3.0,24.0,21.0,18.0,0.0,0.0,34.0,31.0,0.911764705882353,0.0,PT240M00.00S,PT240M,111.0,97.0,21.0,13.0,40.0,41.0,20.0,0.48780487804878,20.0,50.0,17.0,67.0,4.0,0.0,4.0,71.0,13.0,6.0,0.461538461538462,6.0,35.0,12.0,0.34285714285714297,PT46M51.00S,0.0,95.96,0.578365985827428,22.0,1.0,23.0,46.0,22.0,0.478260869565217,Home,0022200411
2022-12-13T21:00:00-05:00,25.0,1.47058823529412,39.0,7.0,7-0,7.0,7-0,3.0,10.0,5.0,4.0,0.8,93.0,0.419354838709677,37.0,0.397849462365591,5.0,23.0,17.0,12.0,2.0,0.0,33.0,22.0,0.666666666666666,5.0,PT240M00.00S,PT240M,100.0,121.0,10.0,22.0,60.0,54.0,30.0,0.555555555555556,22.0,28.0,15.0,43.0,15.0,4.0,11.0,58.0,17.0,9.0,0.529411764705882,12.0,27.0,4.0,0.148148148148148,PT15M47.00S,9.0,107.52,0.465029761904762,17.0,0.0,17.0,66.0,33.0,0.5,Away,0022200412
2022-12-13T21:00:00-05:00,31.0,1.40909090909091,60.0,27.0,80-107,9.0,45-54,10.0,3.0,7.0,5.0,0.714285714285714,103.0,0.548543689320388,49.0,0.475728155339806,2.0,17.0,23.0,21.0,1.0,0.0,12.0,8.0,0.666666666666666,5.0,PT240M00.00S,PT240M,121.0,100.0,12.0,26.0,64.0,45.0,32.0,0.711111111111111,22.0,40.0,19.0,59.0,8.0,1.0,7.0,67.0,20.0,11.0,0.55,4.0,47.0,15.0,0.319148936170213,PT28M24.00S,9.0,108.28,0.558736608792021,19.0,3.0,22.0,56.0,34.0,0.607142857142857,Home,0022200412
2022-12-13T22:00:00-05:00,27.0,1.92857142857143,19.0,20.0,79-59,15.0,88-89,2.0,9.0,9.0,6.0,0.666666666666666,104.0,0.533653846153846,46.0,0.44230769230769196,0.0,17.0,22.0,22.0,0.0,1.0,16.0,11.0,0.6875,4.0,PT265M00.00S,PT265M,122.0,118.0,16.0,25.0,46.0,45.0,23.0,0.511111111111111,13.0,38.0,13.0,51.0,10.0,4.0,6.0,61.0,13.0,6.0,0.461538461538462,6.0,48.0,19.0,0.395833333333333,PT40M47.00S,2.0,111.04,0.5493515850144091,14.0,0.0,14.0,56.0,27.0,0.482142857142857,Away,0022200413
2022-12-13T22:00:00-05:00,23.0,1.91666666666667,33.0,13.0,93-106,18.0,88-92,9.0,2.0,18.0,11.0,0.611111111111111,93.0,0.516129032258064,44.0,0.473118279569892,0.0,22.0,17.0,17.0,0.0,0.0,30.0,22.0,0.733333333333333,4.0,PT265M00.00S,PT265M,118.0,122.0,26.0,23.0,68.0,56.0,34.0,0.607142857142857,8.0,42.0,7.0,49.0,10.0,2.0,8.0,59.0,6.0,3.0,0.5,7.0,29.0,8.0,0.275862068965517,PT10M57.92S,2.0,106.2,0.555555555555556,11.0,1.0,12.0,64.0,36.0,0.5625,Home,0022200413
